_sid,date,dayoftheweek,col_1,col_2,col_3,col_4,col_5,col_6,col_7
876,2018/02/23,Fri,-2.5318282055,1.9450888206,-1.8700035136,1.2034185705,1.0758521869,-0.6923519082,0.5319025807
877,2018/02/24,Sat,-3.2641266653,-2.2302527825,-1.9938385465,-0.5909110962,0.3388177105,0.0418687625,-0.0162359372
878,2018/02/25,Sun,2.8848293967,2.6541181607,0.7190159726,-0.5980593255,0.5909015267,0.3842560776,0.0575912287
879,2018/02/26,Mon,0.7331903201,-0.7048873348,-0.362296904,-0.054300049,0.0303422728,-0.0298915765,-0.0164830128
880,2018/02/27,Tue,0.0354038502,-0.0317900971,-0.0099575734,-0.0089796237,0.0039879646,-0.0036550555,0.0033099392
881,2018/02/28,Wed,0.4233600242,-0.4014647503,0.3981642497,0.393927084,0.3048564995,-0.3047818625,-0.2898642086
882,2018/03/01,Thu,-3.2872713465,-2.7503141075,-0.8614775392,-0.7701580458,-0.0272622877,-0.024888976,-0.0236707765
883,2018/03/02,Fri,-4.9401581205,1.4222879077,-1.4222739786,1.076380496,-1.0675314142,-0.8140551011,-0.8064089711
884,2018/03/03,Sat,5.9015264726,-4.8499797185,-0.5993271391,0.5427376889,-0.4514355015,0.1261380756,0.1137498467
885,2018/03/04,Sun,-4.0136731039,-2.2132464393,1.1207119522,1.0658583171,-1.0165651974,0.5147536879,-0.2876387237
886,2018/03/05,Mon,0.9129452507,0.8682608289,-0.227809808,0.1011732218,0.0142775659,0.013034636,0.0095568689
887,2018/03/06,Tue,-1.5136049906,0.4613628773,0.2611810482,-0.1930599892,-0.1916839827,-0.0033931755,-0.0029183664
888,2018/03/07,Wed,2.9786179443,0.4464269461,-0.3777755908,-0.1647723981,-0.0516114576,0.0512960422,0.0063388121
889,2018/03/08,Thu,3.9996474404,1.5835610135,0.6526147662,-0.2794383327,0,0,0
890,2018/03/09,Fri,-1.397077491,-0.6093559619,0.5887096231,0.5845136824,-0.1781659786,0.0543068826,-0.0491791378
891,2018/03/10,Sat,5.3639799816,3.5950958823,-3.4563161643,0.9950848872,0.9817782061,0.2909682115,-0.0077255418
892,2018/03/11,Sun,1.0491404676,0.3286209913,-0.3259193499,0.1263855385,0.1250405748,-0.0033199716,-0.0012602869
893,2018/03/12,Mon,-0.905578362,0.2376009902,0.20217552,-0.2009399555,0,0,0
894,2018/03/13,Tue,1.1322152738,1.1136330685,1.1031731092,1.0071366508,0.5176465407,-0.4305653182,-0.0720575604
895,2018/03/14,Wed,0.449631629,0.1141270121,-0.1033509527,-0.0434246635,0.041640964,0.0413441742,0.0112003761
896,2018/03/15,Thu,-0.1062046161,-0.0778681965,-0.0440817807,0.0229908969,-0.0131825635,0.0053262519,0.0048431472
897,2018/03/16,Fri,0.8367785015,-0.633276058,0.0726904744,-0.0006434059,-0.0004979258,-0.000492627,0.0000652
898,2018/03/17,Sat,-3.9818033053,-0.5967815688,0.4516457804,0.133853618,0.120707633,0.0378091049,-0.028614025
899,2018/03/18,Sun,5.2157921234,0.1846301886,0.0578314892,0.056882344,0.044020716,0.013046357,0.0124077986
900,2018/03/19,Mon,-0.7509872468,-0.6283177145,0.154096167,0.1515671015,-0.0954702975,0.0875005849,0.0868769374
901,2018/03/20,Tue,1.653657359,-0.7080674224,-0.1918195632,0.0535973588,-0.0458536113,-0.0454229246,0.0377816414
902,2018/03/21,Wed,-2.9976205026,-1.6529679253,0.2621981838,0.2193695889,-0.029033949,0.0033326564,-0.001292343
903,2018/03/22,Thu,3.9465103682,3.7743475173,1.1185980093,-0.029700068,0,0,0
904,2018/03/23,Fri,-4.9257313023,-4.8598624139,-4.0182736222,-0.4258868227,-0.4258492851,0.0675493501,-0.0434705827
905,2018/03/24,Sat,-5.9952410051,5.4947675661,3.6827535373,-2.369992337,0.7223988363,0.6514508529,0.3446713671
906,2018/03/25,Sun,2.7714760513,2.5200960419,-2.3272039772,-2.2132981716,0,0,0
907,2018/03/26,Mon,-0.5440211109,-0.1473784679,0.0768653876,0.0693163109,0.0263130081,-0.0202150911,-0.0199447666
908,2018/03/27,Tue,-0.8882253374,-0.677323737,-0.3583602621,-0.3297007722,0.3126493543,-0.3080053422,0.1194388153
909,2018/03/28,Wed,-2.876772824,-2.5718253066,-2.1883752179,-0.2704243594,0.2702098681,0.0452211617,0.0308978885
910,2018/03/29,Thu,2.6279463949,2.2602162943,2.1783860365,-0.3455414068,0.2693378022,0.1840282086,-0.0529823316
911,2018/03/30,Fri,1.3545289415,0,0,0,0,0,0
912,2018/03/31,Sat,-5.4991292875,1.5365419495,1.4027786754,1.3927805781,0.951633646,-0.2659011893,-0.1505286939
913,2018/04/01,Sun,-5.8224231984,3.9404527418,-3.7366609636,2.0880052257,1.8666697054,0.7843130788,-0.2191492297
914,2018/04/02,Mon,-0.1147848138,-0.0310958705,0.0279218428,0.0187140337,0.007103992,0.0065358576,0.0058939603
915,2018/04/03,Tue,1.3665234295,1.175304994,-0.2882458833,0.288175313,-0.1912429023,-0.0067696742,-0.0027899079
916,2018/04/04,Wed,-0.0265539279,0.0134459967,0.0004759655,5.88165384722602E-05,-1.56164697213355E-06,-1.04666136309137E-06,-1.04615913161741E-06
917,2018/04/05,Thu,2.5469520286,2.2769666159,-2.0619716984,-1.5118176895,1.5114475562,1.2718392636,0.0225140034
918,2018/04/06,Fri,4.9467912331,0.8278737111,0.5548651151,-0.4559980485,0.1842403778,0.1829272318,0.0495560459
919,2018/04/07,Sat,4.0995702884,2.3207980483,-2.3066148482,1.7322383342,0.2140581003,-0.2140560039,-0.1821410082
920,2018/04/08,Sun,-4.5047669335,-2.4840486799,-0.3505489697,0.2999016472,-0.0863426789,0.0114276047,0.010929086
921,2018/04/09,Mon,-0.536572918,-0.3037580266,0.1652507791,-0.0667675357,-0.0082506729,-0.0074403607,-0.0029458259
922,2018/04/10,Tue,-0.8882253374,0.8775947227,-0.8773798641,0.7297824107,0.1221332464,0.1027715831,-0.0009096631
923,2018/04/11,Wed,-2.9640948723,-0.752356528,0.5650101576,0.2464375171,0.2463192662,0.0412229333,0.0354545837
924,2018/04/12,Thu,3.0955627262,0.8386058606,-0.1330218997,0.0405464879,0.012016705,0.0114924874,0.009778998
925,2018/04/13,Fri,-3.2176906668,-2.660478925,-1.7300770939,0.1985865771,-0.1317887815,-0.0500280414,0.0480968335
926,2018/04/14,Sat,-5.7683849513,1.611776155,0.9124387903,-0.8193040467,0.2289262484,0.1534330508,0.1411624018
927,2018/04/15,Sun,-6.9999314459,0,0,0,0,0,0
928,2018/04/16,Mon,0.2538233628,-0.0067393032,5.96516570212558E-05,-2.55418057432301E-05,2.55415556008506E-05,-2.16137855038144E-05,1.39092951779033E-05
929,2018/04/17,Tue,1.8400520764,1.7597815129,-0.232910163,0.1815455693,0.1726597585,0.0243657465,-0.0182983649
930,2018/04/18,Wed,-2.0303158707,0.6188618416,0.2550444047,-0.1132684512,0.0616204287,-0.0388139682,-0.0153674262
931,2018/04/19,Thu,-3.9990206934,3.7921999062,-2.9133752546,-2.8823718336,2.13059362,-1.9675146755,1.2393138727
932,2018/04/20,Fri,4.9976007929,4.7529914892,-4.7492215788,-4.6857130504,0.5378486999,0.0664636434,0.0640573529
933,2018/04/21,Sat,5.9015264726,3.3408992055,2.2827085199,2.2825073222,0.6183444454,0.608196019,0.3353755123
934,2018/04/22,Sun,0.8650118592,-0.8648000813,0.4640283031,-0.2524411929,-0.0640754725,0.0168117927,0.0069284506
935,2018/04/23,Mon,-0.905578362,-0.7620179161,-0.4313841618,-0.0152702672,-0.0111960121,0.0101388663,-0.0065247471
936,2018/04/24,Tue,0.3347114006,-0.2474122063,0.2240511405,0.0977232109,0.0892159412,-0.0256855654,-0.0214899731
937,2018/04/25,Wed,-2.7495646437,2.6564032621,-1.7628792149,-1.3642757971,0.334591348,0.3182146584,0.094308826
938,2018/04/26,Thu,-3.6660861917,-3.5061565852,-0.5867752907,-0.4372139913,-0.4371754553,-0.3760012341,0.0596423192
939,2018/04/27,Fri,-4.617292235,-4.415867148,-3.4173984368,-0.5719211086,0.5684259008,-0.4671425441,-0.1925180777
940,2018/04/28,Sat,-1.5742491222,1.555407917,-1.4953652702,1.2793148645,1.0703459949,0,0
941,2018/04/29,Sun,-6.9999314459,0.8034858275,0.5489911043,0.3107880567,-0.076221388,-0.0738100833,0.0703965627
942,2018/04/30,Mon,0.2538233628,0.100495053,0.0991511922,-0.0638075731,0.0431831761,-0.0417200338,-0.0123645071
943,2018/05/01,Tue,-0.3172453376,-0.1749375437,-0.1504584292,0.1503390907,0.1437806875,0.1437116956,0.1188249515
944,2018/05/02,Wed,2.7278922805,-2.0957159601,1.0611985557,0.1497563487,-0.0418442448,0.0357985874,-0.0138820348
945,2018/05/03,Thu,3.804218613,3.4591661959,2.3184341086,-0.0615571011,0.0455018209,-0.005222918,-0.003891665
946,2018/05/04,Fri,4.781879642,1.2137527711,1.1080898279,-0.3190227366,-0.2138183458,-0.2118100262,-0.0298906326
947,2018/05/05,Sat,-2.3266898125,2.1069999493,1.1147771928,-0.9537141606,0.7932753504,-0.7626529323,-0.7524544261
948,2018/05/06,Sun,5.8565894698,0,0,0,0,0,0
949,2018/05/07,Mon,-0.536572918,-0.5103101705,0.2185059711,0.0038679763,0.0038268143,-0.0004392602,-5.4280750292411E-05
950,2018/05/08,Tue,-0.2295696276,-0.2295493933,0.1789259634,-0.1470445482,0.1410045867,0.1396801808,-0.1280198955
951,2018/05/09,Wed,-0.0265539279,0.0113699317,0.0074698928,0.0010541513,0.001046638,0.0007798638,-0.0007682799
952,2018/05/10,Thu,-1.0494994148,0.8624973386,0.8624213182,0.8508886685,0.1275288194,0.0323697938,0.0011458358
953,2018/05/11,Fri,0.5299375588,0.5296832728,0.1659120466,0.1641464515,-0.0188415199,-0.0162050148,0.013478922
954,2018/05/12,Sat,5.9436441342,2.2562533114,-0.6495828116,0.3387905663,0.0418654082,-0.0277833035,0
955,2018/05/13,Sun,0.2477881191,-0.2096833623,-0.1537378115,0,0,0,0
956,2018/05/14,Mon,-0.3048106211,0,0,0,0,0,0
957,2018/05/15,Tue,-1.9984136684,1.8315891887,0.6952854308,0.6859877903,-0.1207857255,0.1207845425,0.1102696745
958,2018/05/16,Wed,-2.716735086,-1.1849440939,-1.1843755086,1.0634835535,1.0629732501,-1.0627130059,-0.9583422056
959,2018/05/17,Thu,-3.1178642785,3.0122240839,-1.1680851815,0.9884575144,-0.9427439765,0.9314608622,-0.8883832682
960,2018/05/18,Fri,-4.9960341709,4.9655016771,-2.6643537242,2.4604199524,-0.3902783792,-0.2152099114,0.1790061687
961,2018/05/19,Sat,-4.9906484558,2.861547354,-2.8592776725,-2.3641327822,-0.7006546726,0.1111397141,-0.0841108129
962,2018/05/20,Sun,-3.756010426,3.7559736417,3.7160034965,-2.1306890412,2.0431694433,-0.9073974341,0.2535409061
963,2018/05/21,Mon,0.2709057883,-0.1473784679,-0.1401649777,-0.0197800828,0.0167383096,-0.0041051037,0.0030828805
964,2018/05/22,Tue,1.1028533625,-1.0184392534,-0.9740107865,-0.2638651599,-0.1715883049,-0.1443865799,0.1296487069
965,2018/05/23,Wed,-2.304763984,-2.0784093048,-1.3930105554,-1.3425771464,0.8639995907,-0.7186530372,-0.6534693575
966,2018/05/24,Thu,-3.3848816167,-2.9112331208,-2.7842332787,-1.9023600042,1.7435539358,-1.7431270673,1.0979748122
967,2018/05/25,Fri,1.2691168138,1.2600713717,-1.2083130261,1.0224991373,1.0224090143,-0.1353176224,0.1249602014
968,2018/05/26,Sat,-5.3875660841,4.1994249604,2.315674969,-2.1384296107,0.8640060646,0.727036034,-0.6894352871
969,2018/05/27,Sun,-6.6762685693,0.059093718,-0.0500063099,0.0494078156,-0.0456260647,0.0450799948,0.0379335076
970,2018/05/28,Mon,-0.1586226688,0.1512867912,-0.0173654262,-0.0167367176,-0.0140834622,0.0117142682,-0.0052024549
971,2018/05/29,Tue,1.9367289222,1.9161187307,-1.8421517418,1.4358947778,-1.2150834592,1.2150715594,-0.6152704892
972,2018/05/30,Wed,1.6542800437,-0.0439230442,0.0435619465,0.0046170223,-0.0041810755,-0.0027469106,-0.0027018276
973,2018/05/31,Thu,-0.7043024798,-0.6820214913,0.6814805352,-0.6293189567,-0.1865103647,-0.1840162721,-0.1403231633
974,2018/06/01,Fri,-4.4896384034,2.9794761724,2.9477693218,1.2857130848,1.1594410783,1.054276789,-0.1672321979
975,2018/06/02,Sat,-3.3527342931,0.0296760882,-0.0294321167,-0.0087227546,-0.0055541094,0.0055497041,-0.0041022341
976,2018/06/03,Sun,0.7419125823,0.5439631237,0.2372575427,0.0743158912,-0.0704724325,-0.0307375913,-0.0261547247
977,2018/06/04,Mon,0.8509035245,0.7035514376,0.4807097616,0.4728202307,-0.4483669808,-0.3063519921,-0.2634839758
978,2018/06/05,Tue,-1.5365093226,1.535290616,1.4016362763,1.3404911951,-1.340478067,1.320566955,-1.0984142391
979,2018/06/06,Wed,-2.4953242279,-2.2308115343,0.2560632866,0.2526391038,0.0422805941,0.0385998676,0.0287612694
980,2018/06/07,Thu,-1.7764506748,0.281785347,-0.081126936,-0.0797954601,-0.0797571709,0.0445674337,0
981,2018/06/08,Fri,4.9331379602,-4.4673429936,-3.8012778985,-2.1519324483,1.202476286,-0.9030443553,-0.1353457682
982,2018/06/09,Sat,-5.0773224251,1.4186825749,-0.3479347182,-0.1788309493,0.1469664639,0.0831988376,-0.0803798754
983,2018/06/10,Sun,3.5978491919,-3.5969683426,-3.5952423682,2.9546343052,-1.9014198455,1.836995501,1.1945758367
984,2018/06/11,Mon,0.6502878402,0.0115113466,-0.0109789774,-0.0106316515,-0.0011268223,-0.0007699145,-0.0002922655
985,2018/06/12,Tue,1.9021093065,-1.4284598312,-0.3869780366,0.3812299657,0.0537991758,-0.0447487956,0.0250051369
986,2018/06/13,Wed,-2.5665599369,2.3045852115,-0.6634977259,-0.5706540949,-0.2166247107,-0.1977665009,-0.1956619185
987,2018/06/14,Thu,3.0502338019,1.2570577341,1.0517244412,-1.0085240969,-0.5709331933,-0.4720639383,-0.4718374224
988,2018/06/15,Fri,-4.52789181,-1.1492847254,-1.093032586,-0.2774372066,-0.1529862781,0,0
989,2018/06/16,Sat,-3.9818033053,1.0447250597,-1.0447148282,1.0361260745,1.0033476678,-0.9950989996,-0.8373469351
990,2018/06/17,Sun,6.9255077264,6.8118445306,-6.5810440475,5.5690137538,1.650480691,0.9343497237,0.8353055357
991,2018/06/18,Mon,0.6502878402,0.1088293769,0.0457265168,-0.0439613586,-0.0435484452,-0.0286107449,0.0189870597
992,2018/06/19,Tue,-1.7958553614,-0.7545592258,-0.6745734303,-0.6697655081,-0.3442450417,-0.2929193193,-0.196323074
993,2018/06/20,Wed,2.5802082174,0.7646926422,0.7592424086,0.6277633981,0.485820244,-0.4858154862,0.1191472126
994,2018/06/21,Thu,-3.0039489871,2.5699383743,2.2975163323,0.8721549803,0.5959101073,-0.3329880421,0.3302504986
995,2018/06/22,Fri,2.5698922799,-0.7398805109,0.7148117092,-0.409860076,0.1754949814,0.1738466195,-0.0500510183
996,2018/06/23,Sat,-1.0564537197,0.5509944962,0.3619959999,0.1133875663,-0.0439696159,-0.0433816363,0.0175278142
997,2018/06/24,Sun,6.3650819878,5.6903620606,4.7882745671,3.2092413168,0.0568097494,-0.0538716708,0.0132121342
998,2018/06/25,Mon,0.9017883476,-0.8166400147,0.541949985,0.4038140661,-0.3454710014,0.2594443162,-0.1634208599
999,2018/06/26,Tue,1.9275907726,0.8099101031,-0.8002167946,0.6009526074,0.5056841823,-0.4822976304,-0.3677801337
1000,2018/06/27,Wed,-2.0303158707,0.5673017205,0.2474370161,-0.0712379376,0.0398069794,-0.0213593471,-0.0026394412
